127.0.0.1 - - [06/Dec/2021:18:35:13 -0300] "GET / HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:05 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:05 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:05 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:05 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:05 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:05 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:05 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:05 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:05 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:05 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:06 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 200 5443
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:06 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:06 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:06 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:06 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 200 6619
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:06 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:06 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 200 5443
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:06 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:06 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:06 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:06 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 200 6619
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:06 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:06 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 200 5443
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:06 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:06 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:06 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:06 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 200 6619
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:06 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 200 5443
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 200 6619
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 200 5443
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 200 6619
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 200 5443
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 200 6619
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 200 5443
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 200 6619
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/pages/gerente/geralCadastro/menu.html HTTP/1.1" 200 499
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/pages/gerente/geralCadastro/footer.html HTTP/1.1" 200 45
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/imgs/fotoPerfil.jpg HTTP/1.1" 200 12766
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:07 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:43:10 -0300] "GET /ProjetoIndividual/rest/funcionario/buscarPorId/?id=6 HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:45:44 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 200 5598
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:45:44 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 200 6625
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:45:44 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:24 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:24 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 200 6687
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:24 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:24 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:24 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:24 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:24 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:24 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:24 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:24 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:24 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:24 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:25 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:25 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:25 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:25 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:25 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:25 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:25 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:25 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:25 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:46:54 -0300] "POST /ProjetoIndividual/rest/funcionario/inserir HTTP/1.1" 500 62
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:47:25 -0300] "POST /ProjetoIndividual/rest/funcionario/inserir HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:47:25 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:47:46 -0300] "GET /ProjetoIndividual/rest/funcionario/buscarPorId/?id=7 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:24 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:24 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 200 6693
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:24 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:24 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:24 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:25 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:25 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:25 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:25 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:25 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:25 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:25 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:25 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:25 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:25 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:26 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:26 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:26 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:26 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:26 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:26 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:26 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:26 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:26 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:26 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:27 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 200 5598
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:27 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:27 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:27 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:27 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 200 6693
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:27 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:27 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 200 5598
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:27 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:27 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:27 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:27 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 200 6693
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:27 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:27 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 200 5598
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:27 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:27 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:27 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:27 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 200 6693
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:27 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:28 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 200 5598
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:28 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:28 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:28 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:28 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 200 6693
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:28 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:28 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 200 5598
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:28 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:28 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:28 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:28 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 200 6693
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:28 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:28 -0300] "GET /ProjetoIndividual/pages/gerente/geralCadastro/menu.html HTTP/1.1" 200 499
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:28 -0300] "GET /ProjetoIndividual/pages/gerente/geralCadastro/footer.html HTTP/1.1" 200 45
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:28 -0300] "GET /ProjetoIndividual/imgs/fotoPerfil.jpg HTTP/1.1" 200 12766
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:28 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:28 -0300] "GET /ProjetoIndividual/imgs/edit.png HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:28 -0300] "GET /ProjetoIndividual/imgs/delete.png HTTP/1.1" 200 3926
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:48:30 -0300] "GET /ProjetoIndividual/rest/funcionario/buscarPorId/?id=7 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:04 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:04 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:04 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:04 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:04 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:05 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:05 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:05 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:05 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:05 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:05 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:05 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:05 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:06 -0300] "GET /ProjetoIndividual/rest/funcionario/buscarPorId/?id=6 HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:10 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 200 5736
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:10 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:10 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:10 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:10 -0300] "GET /ProjetoIndividual/js/gerente/funcionario.js HTTP/1.1" 200 6693
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:10 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:10 -0300] "GET /ProjetoIndividual/pages/gerente/geralCadastro/menu.html HTTP/1.1" 200 499
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:10 -0300] "GET /ProjetoIndividual/pages/gerente/geralCadastro/footer.html HTTP/1.1" 200 45
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:10 -0300] "GET /ProjetoIndividual/imgs/fotoPerfil.jpg HTTP/1.1" 200 12766
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:10 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:11 -0300] "GET /ProjetoIndividual/pages/gerente/funcionario/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:20:49:11 -0300] "GET /ProjetoIndividual/rest/funcionario/buscar?valorBusca= HTTP/1.1" 200 601
